terrain_path,satellite_path,slope_variation,elevation_change,water_proximity,vegetation_density,coastal,has_lake,has_river,z,x,y
13530_24737.png,13530_24737.png,0.10258926550547282,553.099609375,0.006927490234375,0.36547529697418213,False,False,False,16,13530,24737
13530_24738.png,13530_24738.png,0.05757405757904053,490.0,0.0269317626953125,0.3610965609550476,False,False,False,16,13530,24738
13530_24739.png,13530_24739.png,0.043519802888234455,272.6005859375,0.00048828125,0.35317462682724,False,False,False,16,13530,24739
13530_24740.png,13530_24740.png,0.06600149869918823,302.7001953125,0.0032196044921875,0.3480987548828125,False,False,False,16,13530,24740
13530_24741.png,13530_24741.png,0.10506517887115478,461.7998046875,0.0424346923828125,0.3498377203941345,False,False,False,16,13530,24741
13530_24742.png,13530_24742.png,0.08253428141276041,340.7998046875,0.038330078125,0.34796974062919617,False,False,False,16,13530,24742
13530_24743.png,13530_24743.png,0.15490700403849283,452.0,0.041534423828125,0.3511684834957123,False,False,False,16,13530,24743
13531_24727.png,13531_24727.png,0.021261537075042726,186.5,0.0169830322265625,0.41362398862838745,False,False,False,16,13531,24727
13531_24728.png,13531_24728.png,0.015954816341400148,184.6005859375,0.0266876220703125,0.43208765983581543,False,False,False,16,13531,24728
13531_24729.png,13531_24729.png,0.017048744360605876,264.5,0.0043792724609375,0.4966559112071991,False,False,False,16,13531,24729
13531_24730.png,13531_24730.png,0.022062079111735026,232.7998046875,0.0005340576171875,0.46736887097358704,False,False,False,16,13531,24730
13531_24731.png,13531_24731.png,0.015149595340092976,97.6005859375,0.0009613037109375,0.44336020946502686,False,False,False,16,13531,24731
13531_24732.png,13531_24732.png,0.007645073036352794,54.7998046875,0.0211334228515625,0.4455370008945465,False,False,False,16,13531,24732
13531_24733.png,13531_24733.png,0.015844250718752544,93.099609375,0.027435302734375,0.4052841365337372,False,False,False,16,13531,24733
13531_24734.png,13531_24734.png,0.009700813889503479,272.0,0.034088134765625,0.35530227422714233,False,False,False,16,13531,24734
13531_24735.png,13531_24735.png,0.03545610904693604,198.099609375,0.0011138916015625,0.38025709986686707,False,False,False,16,13531,24735
13531_24736.png,13531_24736.png,0.05291162331899007,324.19921875,0.0892486572265625,0.3874812722206116,False,False,False,16,13531,24736
13531_24737.png,13531_24737.png,0.05465147892634074,391.400390625,0.0407867431640625,0.3748418986797333,False,False,False,16,13531,24737
13531_24738.png,13531_24738.png,0.03375972906748454,193.69921875,0.006561279296875,0.36410751938819885,False,False,False,16,13531,24738
13531_24739.png,13531_24739.png,0.03300442894299825,308.599609375,0.0524444580078125,0.35910946130752563,False,False,False,16,13531,24739
